country_code,year,country,managers_employment_share,energy_pc
NGA,1992,Nigeria,0.985,33.2838171886169
NGA,1993,Nigeria,0.99,33.0103123326938
NGA,1994,Nigeria,1.005,31.5563315835218
NGA,1995,Nigeria,0.953,31.6216253694228
NGA,1996,Nigeria,0.951,32.1034724455435
NGA,1997,Nigeria,0.956,32.3493380405398
NGA,1998,Nigeria,0.99,31.824615449931
NGA,1999,Nigeria,0.98,32.1199263917003
NGA,2000,Nigeria,0.97,32.4998123706603
NGA,2001,Nigeria,0.986,33.2033002599735
NGA,2002,Nigeria,0.923,33.3943864960645
NGA,2003,Nigeria,0.96,34.3155223825409
NGA,2004,Nigeria,1.129,34.3879168277295
NGA,2005,Nigeria,1.129,34.7905758476677
NGA,2006,Nigeria,1.17,34.228982106787
NGA,2007,Nigeria,1.185,34.4901501796122
NGA,2008,Nigeria,1.185,34.5770960989397
NGA,2009,Nigeria,1.212,33.2621717422418
NGA,2010,Nigeria,1.197,34.7081163403522
NGA,2011,Nigeria,1.177,35.6505749205808
NGA,2012,Nigeria,1.169,36.4797173717736
NGA,2013,Nigeria,1.174,35.707186923522
NGA,2014,Nigeria,1.196,35.0180323307388
NIC,1991,Nicaragua,2.131,24.2295312595127
NIC,1992,Nicaragua,2.129,24.4023217589555
NIC,1993,Nicaragua,2.12,23.6089085868352
NIC,1994,Nicaragua,2.072,23.3950385656375
NIC,1995,Nicaragua,2.064,23.5634698460568
NIC,1996,Nicaragua,2.048,23.5472008550963
NIC,1997,Nicaragua,2.106,24.1178390646603
NIC,1998,Nicaragua,2.142,23.8739657193817
NIC,1999,Nicaragua,2.224,23.8309317782911
NIC,2000,Nicaragua,2.219,24.0173150656247
NIC,2001,Nicaragua,2.245,23.8936370561006
NIC,2002,Nicaragua,2.264,24.3563216051801
NIC,2003,Nicaragua,2.315,24.5681758491796
NIC,2004,Nicaragua,2.275,25.2591088088591
NIC,2005,Nicaragua,2.403,25.3273327533798
NIC,2006,Nicaragua,2.555,24.8324721078681
NIC,2007,Nicaragua,2.403,24.9061107903958
NIC,2008,Nicaragua,2.264,24.864182572725
NIC,2009,Nicaragua,2.136,24.7132651251744
NIC,2010,Nicaragua,1.974,24.6272969214611
NIC,2011,Nicaragua,1.806,25.1042531027241
NIC,2012,Nicaragua,1.721,26.4719559012246
NIC,2013,Nicaragua,1.876,27.8371751255338
NIC,2014,Nicaragua,2.019,28.5542726912688
NLD,1991,Netherlands,7.655,195.805463129935
NLD,1992,Netherlands,7.554,191.56871061944
NLD,1993,Netherlands,7.898,191.905416084558
NLD,1994,Netherlands,8.501,191.956194037153
NLD,1995,Netherlands,8.549,203.202677098388
NLD,1996,Netherlands,8.496,213.023914889706
NLD,1997,Netherlands,8.1,205.519206310119
NLD,1998,Netherlands,8.067,205.799805322992
NLD,1999,Netherlands,8.104,201.101618887169
NLD,2000,Netherlands,8.46,201.471574697247
NLD,2001,Netherlands,8.696,205.675105354801
NLD,2002,Netherlands,8.45,207.090080305928
NLD,2003,Netherlands,8.452,213.249713263703
NLD,2004,Netherlands,7.065,215.992225061903
NLD,2005,Netherlands,6.457,211.955405813144
NLD,2006,Netherlands,6.916,209.260969203081
NLD,2007,Netherlands,7.071,208.582114914602
NLD,2008,Netherlands,7.078,206.032999702309
NLD,2009,Netherlands,7.209,200.76149817626
NLD,2010,Netherlands,7.349,213.45649866172
NLD,2011,Netherlands,7.507,197.185797858145
NLD,2012,Netherlands,7.051,197.585776957054
NLD,2013,Netherlands,6.998,195.65682335986
NLD,2014,Netherlands,6.937,184.157389296465
NLD,2015,Netherlands,6.236,180.285442761675
NOR,1991,Norway,14.089,216.797032859954
NOR,1992,Norway,13.867,219.08053091902
NOR,1993,Norway,13.652,231.639875398909
NOR,1994,Norway,13.416,225.595034743399
NOR,1995,Norway,13.178,228.784087290321
NOR,1996,Norway,12.919,220.855677852955
NOR,1997,Norway,12.779,232.291564665146
NOR,1998,Norway,12.976,241.067091375437
NOR,1999,Norway,12.895,250.634499433301
NOR,2000,Norway,9.631,246.982586572374
NOR,2001,Norway,8.061,252.340183427772
NOR,2002,Norway,8.905,233.377160245854
NOR,2003,Norway,8.803,251.468243390542
NOR,2004,Norway,8.529,244.606533116514
NOR,2005,Norway,7.661,246.004488177776
NOR,2006,Norway,7.186,247.304809632128
NOR,2007,Norway,6.712,248.49567481208
NOR,2008,Norway,6.902,285.77878219416
NOR,2009,Norway,6.929,274.533439470022
NOR,2010,Norway,6.732,293.393784994805
NOR,2011,Norway,6.779,239.59790684529
NOR,2012,Norway,6.882,250.334675956982
NOR,2013,Norway,6.974,271.68106176512
NOR,2014,Norway,7.504,237.335230375441
NOR,2015,Norway,7.781,246.629171820024
NPL,1991,Nepal,0.121,16.058738573863
NPL,1992,Nepal,0.121,16.0193902306197
NPL,1993,Nepal,0.122,16.0032516800227
NPL,1994,Nepal,0.126,16.1117697539293
NPL,1995,Nepal,0.126,16.1896816716813
NPL,1996,Nepal,0.127,16.1941733035356
NPL,1997,Nepal,0.129,16.3243026234389
NPL,1998,Nepal,0.13,16.3911444269236
NPL,1999,Nepal,0.13,16.8534188330721
NPL,2000,Nepal,0.155,17.3546264785658
NPL,2001,Nepal,0.185,17.5680003764058
NPL,2002,Nepal,0.211,17.4872854368643
NPL,2003,Nepal,0.25,17.6669681764204
NPL,2004,Nepal,0.298,17.6674000887036
NPL,2005,Nepal,0.353,17.9673760618065
NPL,2006,Nepal,0.42,17.7937136795912
NPL,2007,Nepal,0.497,17.9223458992773
NPL,2008,Nepal,0.597,18.2907249266557
NPL,2009,Nepal,0.603,18.5858392451307
NPL,2010,Nepal,0.606,18.8760495094292
NPL,2011,Nepal,0.604,19.2483180462224
NPL,2012,Nepal,0.619,18.3533510244172
NPL,2013,Nepal,0.629,19.8609802342117
NPL,2014,Nepal,0.647,20.3363111962996
NZL,1991,New Zealand,12.802,160.639747319835
NZL,1992,New Zealand,12.842,162.509686812164
NZL,1993,New Zealand,13.457,169.183199794353
NZL,1994,New Zealand,12.556,172.839499271492
NZL,1995,New Zealand,12.347,172.776280010463
NZL,1996,New Zealand,11.541,176.022965388874
NZL,1997,New Zealand,11.471,181.361991269802
NZL,1998,New Zealand,11.889,177.347370227549
NZL,1999,New Zealand,12.305,183.420793869561
NZL,2000,New Zealand,12.977,188.541142414018
NZL,2001,New Zealand,13.302,187.594549119049
NZL,2002,New Zealand,12.624,184.653810329287
NZL,2003,New Zealand,12.427,178.801222343337
NZL,2004,New Zealand,12.046,180.561850768991
NZL,2005,New Zealand,12.241,174.511813232083
NZL,2006,New Zealand,12.692,172.509473536511
NZL,2007,New Zealand,13.059,172.809959388336
NZL,2008,New Zealand,13.73,173.991824481875
NZL,2009,New Zealand,13.722,173.594692887232
NZL,2010,New Zealand,13.731,179.952622519314
NZL,2011,New Zealand,13.729,177.940068160438
NZL,2012,New Zealand,13.732,185.50913964306
NZL,2013,New Zealand,13.731,185.613651484418
NZL,2014,New Zealand,13.726,193.969930521906
NZL,2015,New Zealand,13.723,189.148120842761
OMN,1991,Oman,4.888,132.165540266346
OMN,1992,Oman,4.763,118.26670574874
OMN,1993,Oman,4.699,122.940473669182
OMN,1994,Oman,4.458,120.750816227999
OMN,1995,Oman,4.231,118.931556933823
OMN,1996,Oman,4.002,120.448497861054
OMN,1997,Oman,3.82,128.579186254215
OMN,1998,Oman,3.753,129.354346428093
OMN,1999,Oman,3.472,133.778767771587
OMN,2000,Oman,3.173,142.781693799251
OMN,2001,Oman,3.319,143.134606952227
OMN,2002,Oman,3.446,147.854909313852
OMN,2003,Oman,3.543,154.033783017056
OMN,2004,Oman,3.597,153.891047691985
OMN,2005,Oman,3.565,168.199677413874
OMN,2006,Oman,3.617,253.169939256295
OMN,2007,Oman,3.72,281.325206301478
OMN,2008,Oman,3.7,240.597405564791
OMN,2009,Oman,3.887,232.757312713815
OMN,2010,Oman,3.905,260.729794569355
OMN,2011,Oman,3.842,287.764667806045
OMN,2012,Oman,3.826,289.133404234327
OMN,2013,Oman,3.864,278.692815804883
OMN,2014,Oman,3.912,260.200122748537
PAK,1991,Pakistan,1.705,19.6892390968486
PAK,1992,Pakistan,1.711,20.3030631213553
PAK,1993,Pakistan,1.789,20.7133126027497
PAK,1994,Pakistan,1.799,20.9752558501163
PAK,1995,Pakistan,1.801,21.3055187916741
PAK,1996,Pakistan,1.822,21.7878421520981
PAK,1997,Pakistan,1.811,21.8168289209838
PAK,1998,Pakistan,1.78,21.7640200258976
PAK,1999,Pakistan,1.805,22.3493446921984
PAK,2000,Pakistan,1.818,22.4190517807583
PAK,2001,Pakistan,1.874,22.3071596193263
PAK,2002,Pakistan,1.929,22.1126165499525
PAK,2003,Pakistan,1.929,22.5661818959402
PAK,2004,Pakistan,1.944,23.5453369632104
PAK,2005,Pakistan,1.944,23.8698007467112
PAK,2006,Pakistan,2.187,24.2990970109228
PAK,2007,Pakistan,2.214,24.9852912884432
PAK,2008,Pakistan,2.337,24.1808648966588
PAK,2009,Pakistan,2.263,24.0614470888387
PAK,2010,Pakistan,2.166,23.9265954053237
PAK,2011,Pakistan,2.038,23.6461121926911
PAK,2012,Pakistan,2.253,23.4479415167491
PAK,2013,Pakistan,2.487,23.505822646538
PAK,2014,Pakistan,1.716,23.3391149449488
PAN,1991,Panama,5.175,29.8742530171398
PAN,1992,Panama,5.263,33.0000461369314
PAN,1993,Panama,5.285,32.8124597759757
PAN,1994,Panama,5.36,33.7542456873115
PAN,1995,Panama,5.382,33.572385986106
PAN,1996,Panama,5.441,35.0145756325237
PAN,1997,Panama,5.534,35.6051658011746
PAN,1998,Panama,5.585,40.0460535335969
PAN,1999,Panama,5.609,38.7939184341396
PAN,2000,Panama,5.687,38.5502404345118
PAN,2001,Panama,5.803,42.5227771234979
PAN,2002,Panama,5.565,38.2378783603581
PAN,2003,Panama,5.334,37.6204299828996
PAN,2004,Panama,5.703,36.5204545602561
PAN,2005,Panama,5.31,39.6932023578633
PAN,2006,Panama,5.523,41.4925222307933
PAN,2007,Panama,5.532,40.004136990628
PAN,2008,Panama,5.86,39.439858243968
PAN,2009,Panama,5.47,42.5028183462349
PAN,2010,Panama,5.489,44.5277842332155
PAN,2011,Panama,5.29,47.2730944417137
PAN,2012,Panama,5.67,47.9205981547915
PAN,2013,Panama,6.249,46.3798148664788
PAN,2014,Panama,5.759,48.2373836840309
PER,1991,Peru,0.674,20.9977261889455
PER,1992,Peru,0.671,20.1566409206311
PER,1993,Peru,0.66,20.9594915454601
PER,1994,Peru,0.65,21.2606185930439
PER,1995,Peru,0.652,22.1647417181273
PER,1996,Peru,0.652,22.4129898590777
PER,1997,Peru,0.652,21.5016460095658
PER,1998,Peru,0.655,22.1716017552493
PER,1999,Peru,0.656,23.1327927237712
PER,2000,Peru,0.654,22.8016523337127
PER,2001,Peru,0.655,21.8610093443567
PER,2002,Peru,0.654,21.7437574829932
PER,2003,Peru,0.627,21.1445045140588
PER,2004,Peru,0.585,22.8208331898256
PER,2005,Peru,0.72,23.7470101096667
PER,2006,Peru,0.49,22.9022597236223
PER,2007,Peru,0.511,24.2696879975275
PER,2008,Peru,0.69,25.0342362068345
PER,2009,Peru,0.79,25.8109636009725
PER,2010,Peru,0.705,29.6631244292118
PER,2011,Peru,0.776,29.786672036687
PER,2012,Peru,0.729,31.4415713806479
PER,2013,Peru,0.56,30.9585700544584
PER,2014,Peru,0.621,35.1979870050805
PHL,1991,Philippines,7.643,21.9555814366827
PHL,1992,Philippines,7.788,22.3395133560846
PHL,1993,Philippines,7.963,21.8698265543794
PHL,1994,Philippines,8.074,22.748372717526
PHL,1995,Philippines,8.282,23.2133550322799
PHL,1996,Philippines,8.531,23.4324426528045
PHL,1997,Philippines,8.856,24.0254408916936
PHL,1998,Philippines,9.281,24.1580754106245
PHL,1999,Philippines,9.502,24.2512555159468
PHL,2000,Philippines,9.757,24.5241097499067
PHL,2001,Philippines,10.064,23.1802342645516
PHL,2002,Philippines,10.745,23.0323671859303
PHL,2003,Philippines,11.141,22.6782176240801
PHL,2004,Philippines,11.995,22.235184250632
PHL,2005,Philippines,11.764,21.9116199151536
PHL,2006,Philippines,11.731,21.4464479829295
PHL,2007,Philippines,11.842,21.177115922671
PHL,2008,Philippines,12.748,21.5586659910454
PHL,2009,Philippines,13.524,20.3929661090031
PHL,2010,Philippines,13.877,21.1018998469663
PHL,2011,Philippines,14.088,20.9265456375775
PHL,2012,Philippines,14.962,21.7520520099416
PHL,2013,Philippines,16.241,22.1003010580691
PHL,2014,Philippines,16.126,22.9957766666896
POL,1991,Poland,5.911,113.630983483214
POL,1992,Poland,6.013,110.622595447714
POL,1993,Poland,6.046,112.945160290722
POL,1994,Poland,6.132,107.566121460792
POL,1995,Poland,6.153,110.972375350883
POL,1996,Poland,6.217,115.2668760182
POL,1997,Poland,6.543,113.718658740484
POL,1998,Poland,6.485,106.04471506025
POL,1999,Poland,6.213,103.401068368782
POL,2000,Poland,6.127,100.205894975572
POL,2001,Poland,6.147,100.878676905407
POL,2002,Poland,6.293,99.9473961560022
POL,2003,Poland,6.065,102.493119252194
POL,2004,Poland,6.218,102.830137736949
POL,2005,Poland,6.148,104.132488344691
POL,2006,Poland,6.373,109.2745593418
POL,2007,Poland,6.391,108.873897918074
POL,2008,Poland,6.312,110.438389101727
POL,2009,Poland,6.571,106.324791086187
POL,2010,Poland,6.68,113.597885263594
POL,2011,Poland,6.137,114.149066835521
POL,2012,Poland,6.275,110.513695883387
POL,2013,Poland,6.368,110.475853172383
POL,2014,Poland,6.302,106.612961935318
POL,2015,Poland,6.253,107.316324893802
PRK,1991,"Korea, Dem. People’s Rep.",0.686,67.4633504501271
PRK,1992,"Korea, Dem. People’s Rep.",0.72,58.4733173947662
PRK,1993,"Korea, Dem. People’s Rep.",0.726,53.2385900788774
PRK,1994,"Korea, Dem. People’s Rep.",0.741,48.2823776288993
PRK,1995,"Korea, Dem. People’s Rep.",0.736,45.1592659634689
PRK,1996,"Korea, Dem. People’s Rep.",0.737,39.6556894067697
PRK,1997,"Korea, Dem. People’s Rep.",0.745,37.5749660918663
PRK,1998,"Korea, Dem. People’s Rep.",0.753,34.9802913954779
PRK,1999,"Korea, Dem. People’s Rep.",0.76,36.9616648521386
PRK,2000,"Korea, Dem. People’s Rep.",0.77,39.0589924641465
PRK,2001,"Korea, Dem. People’s Rep.",0.757,39.9245597368471
PRK,2002,"Korea, Dem. People’s Rep.",0.756,38.1586276677618
PRK,2003,"Korea, Dem. People’s Rep.",0.751,38.6816931090158
PRK,2004,"Korea, Dem. People’s Rep.",0.741,39.2215891700787
PRK,2005,"Korea, Dem. People’s Rep.",0.721,40.4259765242062
PRK,2006,"Korea, Dem. People’s Rep.",0.711,40.5542699740626
PRK,2007,"Korea, Dem. People’s Rep.",0.706,34.7229481955281
PRK,2008,"Korea, Dem. People’s Rep.",0.696,37.7598349948602
PRK,2009,"Korea, Dem. People’s Rep.",0.701,37.1466869366475
PRK,2010,"Korea, Dem. People’s Rep.",0.689,35.2440990428602
PRK,2011,"Korea, Dem. People’s Rep.",0.692,26.7630027853364
PRK,2012,"Korea, Dem. People’s Rep.",0.693,27.0699170037945
PRK,2013,"Korea, Dem. People’s Rep.",0.691,21.2342370078215
PRK,2014,"Korea, Dem. People’s Rep.",0.697,22.9118045380313
PRT,1991,Portugal,12.011,74.3708151584372
PRT,1992,Portugal,11.838,79.0001351445349
PRT,1993,Portugal,9.492,77.8515324260224
PRT,1994,Portugal,9.651,79.5783668422462
PRT,1995,Portugal,9.45,87.3793728314611
PRT,1996,Portugal,8.961,86.2412528413679
PRT,1997,Portugal,8.046,90.2878245733988
PRT,1998,Portugal,7.544,96.8435009932345
PRT,1999,Portugal,7.481,103.141595952815
PRT,2000,Portugal,7.115,103.124983040611
PRT,2001,Portugal,7.019,103.172304513933
PRT,2002,Portugal,7.539,106.783903387848
PRT,2003,Portugal,8.656,103.571629997776
PRT,2004,Portugal,9.222,106.176620975704
PRT,2005,Portugal,9.365,108.522060744284
PRT,2006,Portugal,7.878,103.134473471007
PRT,2007,Portugal,6.861,103.641150865181
PRT,2008,Portugal,6.34,100.913240967024
PRT,2009,Portugal,6.69,99.5213513847914
PRT,2010,Portugal,6.059,96.1134224985742
PRT,2011,Portugal,6.265,93.6579656592814
PRT,2012,Portugal,6.484,88.4257125994018
PRT,2013,Portugal,7.046,89.2149007168421
PRT,2014,Portugal,7.287,88.2373373150758
PRT,2015,Portugal,6.555,92.3056198117174
PRY,1991,Paraguay,2.841,33.7759511341884
PRY,1992,Paraguay,2.896,32.8953371669573
PRY,1993,Paraguay,2.914,33.2945694365821
PRY,1994,Paraguay,2.952,35.3291420241144
PRY,1995,Paraguay,2.947,37.5789660801241
PRY,1996,Paraguay,2.967,37.5875123556115
PRY,1997,Paraguay,3.04,39.7764926587227
PRY,1998,Paraguay,3.077,38.5262210937136
PRY,1999,Paraguay,3.077,36.2009860834449
PRY,2000,Paraguay,3.125,33.4638512517884
PRY,2001,Paraguay,3.152,33.4091029317861
PRY,2002,Paraguay,2.871,32.5914847121773
PRY,2003,Paraguay,3.439,32.663170599273
PRY,2004,Paraguay,3.034,32.4430925564454
PRY,2005,Paraguay,3.345,31.6606054190367
PRY,2006,Paraguay,3.703,32.0946671645357
PRY,2007,Paraguay,3.47,32.7316886612113
PRY,2008,Paraguay,3.676,33.7407547301958
PRY,2009,Paraguay,3.052,33.7326418659677
PRY,2010,Paraguay,2.595,35.4714326645773
PRY,2011,Paraguay,3.431,35.4916372471197
PRY,2012,Paraguay,3.367,35.8527532837572
PRY,2013,Paraguay,4.842,35.0489191352234
PRY,2014,Paraguay,4.615,36.0772196461432
QAT,1991,Qatar,2.518,623.301138160474
QAT,1992,Qatar,2.519,641.101524542513
QAT,1993,Qatar,2.533,657.118170724767
QAT,1994,Qatar,2.53,652.408116590032
QAT,1995,Qatar,2.522,667.536679249354
QAT,1996,Qatar,2.516,696.18409091275
QAT,1997,Qatar,2.495,799.877843520455
QAT,1998,Qatar,2.46,814.813239650624
QAT,1999,Qatar,2.373,835.191602701068
QAT,2000,Qatar,2.271,775.024841864359
QAT,2001,Qatar,2.215,822.089245951198
QAT,2002,Qatar,2.35,888.236000751504
QAT,2003,Qatar,2.483,862.32685651461
QAT,2004,Qatar,2.63,922.454039703621
QAT,2005,Qatar,2.834,809.798067189176
QAT,2006,Qatar,3.09,814.854506960627
QAT,2007,Qatar,2.976,782.112390538549
QAT,2008,Qatar,3.006,688.492160309018
QAT,2009,Qatar,3.086,640.870092001018
QAT,2010,Qatar,2.962,653.340760470858
QAT,2011,Qatar,2.847,674.225826780231
QAT,2012,Qatar,2.751,759.008700042274
QAT,2013,Qatar,2.664,753.612194785044
QAT,2014,Qatar,2.438,780.238100696576
ROU,1991,Romania,2.605,96.4976220894443
ROU,1992,Romania,2.625,89.0098143685374
ROU,1993,Romania,2.603,86.9479305121023
ROU,1994,Romania,2.547,82.2991518568262
ROU,1995,Romania,2.522,89.0508100860748
ROU,1996,Romania,2.919,91.388314577676
ROU,1997,Romania,2.977,86.3734389502012
ROU,1998,Romania,2.678,79.4009514245881
ROU,1999,Romania,2.205,70.6222010000597
ROU,2000,Romania,2.239,70.6400970858407
ROU,2001,Romania,2.303,72.7137990313741
ROU,2002,Romania,2.424,76.5401464503165
ROU,2003,Romania,2.538,79.7702032768091
ROU,2004,Romania,3.001,78.5637615665037
ROU,2005,Romania,3.06,78.8511443989254
ROU,2006,Romania,3.053,81.9584976588275
ROU,2007,Romania,2.833,82.7770909698767
ROU,2008,Romania,2.603,83.8183261394474
ROU,2009,Romania,2.323,74.7564051325887
ROU,2010,Romania,2.077,75.4916733698069
ROU,2011,Romania,2.144,77.460243002556
ROU,2012,Romania,2.256,75.9788046258773
ROU,2013,Romania,2.167,69.8772463183885
ROU,2014,Romania,2.053,69.6963040911967
RUS,1991,Russian Federation,4.095,248.451326925752
RUS,1992,Russian Federation,4.607,227.095257458468
RUS,1993,Russian Federation,4.563,214.815447205715
RUS,1994,Russian Federation,4.669,188.48195569953
RUS,1995,Russian Federation,4.896,182.699190487208
RUS,1996,Russian Federation,4.907,181.104810338415
RUS,1997,Russian Federation,5.06,173.446092299477
RUS,1998,Russian Federation,4.409,169.753886138413
RUS,1999,Russian Federation,3.558,176.254311203362
RUS,2000,Russian Federation,3.53,179.918776675333
RUS,2001,Russian Federation,3.44,182.602857308462
RUS,2002,Russian Federation,3.509,182.595019958536
RUS,2003,Russian Federation,5.366,189.842759837079
RUS,2004,Russian Federation,5.416,191.19840100917
RUS,2005,Russian Federation,5.596,193.175490693263
RUS,2006,Russian Federation,5.363,199.350067474923
RUS,2007,Russian Federation,5.534,200.248184167868
RUS,2008,Russian Federation,5.594,204.99102432109
RUS,2009,Russian Federation,5.777,192.772273462369
RUS,2010,Russian Federation,6.435,204.819988842934
RUS,2011,Russian Federation,6.746,214.465815864584
RUS,2012,Russian Federation,6.625,219.388819987635
RUS,2013,Russian Federation,6.915,215.688414668417
RUS,2014,Russian Federation,6.926,210.004674704819
SAU,1991,Saudi Arabia,3.313,170.651957294962
SAU,1992,Saudi Arabia,3.3,188.383553349417
SAU,1993,Saudi Arabia,3.309,190.266866719062
SAU,1994,Saudi Arabia,3.307,195.186703017164
SAU,1995,Saudi Arabia,3.3,191.898486399399
SAU,1996,Saudi Arabia,3.29,201.017819482444
SAU,1997,Saudi Arabia,3.295,188.219121122264
SAU,1998,Saudi Arabia,3.32,196.641621439076
SAU,1999,Saudi Arabia,3.299,196.135659214759
SAU,2000,Saudi Arabia,3.282,200.369514636732
SAU,2001,Saudi Arabia,3.286,200.469512350605
SAU,2002,Saudi Arabia,3.276,215.682954330273
SAU,2003,Saudi Arabia,3.271,212.009926102311
SAU,2004,Saudi Arabia,3.266,218.989750325297
SAU,2005,Saudi Arabia,3.25,217.686022884118
SAU,2006,Saudi Arabia,3.242,234.377834161981
SAU,2007,Saudi Arabia,3.473,235.704838264747
SAU,2008,Saudi Arabia,3.674,255.709782474721
SAU,2009,Saudi Arabia,3.583,264.745100003155
SAU,2010,Saudi Arabia,3.39,286.223751108581
SAU,2011,Saudi Arabia,3.207,267.155187088464
SAU,2012,Saudi Arabia,3.22,291.445926071246
SAU,2013,Saudi Arabia,3.003,271.761717680895
SAU,2014,Saudi Arabia,3.496,293.504336530212
SDN,1991,Sudan,1.534,19.7797218438283
SDN,1992,Sudan,1.542,19.2479312908561
SDN,1993,Sudan,1.537,18.2815716079112
SDN,1994,Sudan,1.518,20.1504692697375
SDN,1995,Sudan,1.541,19.6941570229581
SDN,1996,Sudan,1.568,19.6025326690892
SDN,1997,Sudan,1.632,19.4809664003928
SDN,1998,Sudan,1.651,19.2042878818044
SDN,1999,Sudan,1.66,20.4891322852914
SDN,2000,Sudan,1.693,19.0768643738687
SDN,2001,Sudan,1.727,19.369108129986
SDN,2002,Sudan,1.76,20.2698676094892
SDN,2003,Sudan,1.802,19.3203526826322
SDN,2004,Sudan,1.815,18.8572812113472
SDN,2005,Sudan,1.858,18.6994632278514
SDN,2006,Sudan,1.922,19.3847416258815
SDN,2007,Sudan,1.997,18.4007978924583
SDN,2008,Sudan,2.044,18.2102872052193
SDN,2009,Sudan,2.159,18.2986376339805
SDN,2010,Sudan,2.172,18.2081521790317
SDN,2011,Sudan,2.166,17.7608629759105
SDN,2012,Sudan,2.198,18.9547380386819
SDN,2013,Sudan,2.235,18.9589463437787
SDN,2014,Sudan,2.207,19.0027885120276
SEN,1991,Senegal,1.31,12.0517402483524
SEN,1992,Senegal,1.295,12.3323713721829
SEN,1993,Senegal,1.28,12.0298945583217
SEN,1994,Senegal,1.238,11.7177372155382
SEN,1995,Senegal,1.253,11.9829006486103
SEN,1996,Senegal,1.247,11.9667239830766
SEN,1997,Senegal,1.259,12.2758852289974
SEN,1998,Senegal,1.286,12.5620957235696
SEN,1999,Senegal,1.319,12.8413865964
SEN,2000,Senegal,1.325,13.213458793237
SEN,2001,Senegal,1.334,13.7634276377547
SEN,2002,Senegal,1.34,13.6546170720169
SEN,2003,Senegal,1.361,13.0886917818042
SEN,2004,Senegal,1.394,13.5129298798842
SEN,2005,Senegal,1.411,13.4445907148561
SEN,2006,Senegal,1.423,13.1957451518957
SEN,2007,Senegal,1.446,13.6444886019712
SEN,2008,Senegal,1.438,13.8097831752907
SEN,2009,Senegal,1.413,15.5967170725015
SEN,2010,Senegal,1.417,15.4753626518748
SEN,2011,Senegal,1.422,15.8266233359907
SEN,2012,Senegal,1.422,15.3536700642823
SEN,2013,Senegal,1.428,14.0620331528473
SEN,2014,Senegal,1.433,14.4478917934204
SGP,1991,Singapore,11.056,177.535624848526
SGP,1992,Singapore,12.188,195.182146204088
SGP,1993,Singapore,12.723,232.811572603405
SGP,1994,Singapore,13.125,273.543822167358
SGP,1995,Singapore,13.945,226.91934857549
SGP,1996,Singapore,14.767,227.444132154766
SGP,1997,Singapore,15.25,246.65899956102
SGP,1998,Singapore,15.49,215.881857737739
SGP,1999,Singapore,15.013,195.12554007225
SGP,2000,Singapore,15.085,197.103064430098
SGP,2001,Singapore,15.212,218.504307281581
SGP,2002,Singapore,15.291,215.159001858958
SGP,2003,Singapore,15.546,263.338798395125
SGP,2004,Singapore,15.266,311.650857203357
SGP,2005,Singapore,15.513,214.739560414612
SGP,2006,Singapore,15.755,223.466205559154
SGP,2007,Singapore,16.021,198.88155241168
SGP,2008,Singapore,16.827,216.337636632883
SGP,2009,Singapore,16.905,181.320939712104
SGP,2010,Singapore,17.698,212.673570216907
SGP,2011,Singapore,18.444,215.292447223338
SGP,2012,Singapore,17.569,208.139662444733
SGP,2013,Singapore,17.587,207.389203896492
SGP,2014,Singapore,16.836,217.496065714785
SLB,2004,Solomon Islands,1.447,8.35467552382803
SLB,2005,Solomon Islands,1.544,8.2243164010511
SLB,2006,Solomon Islands,1.587,8.18743673270412
SLB,2007,Solomon Islands,1.584,8.49222085947094
SLV,1991,El Salvador,2.114,24.3912546075763
SLV,1992,El Salvador,2.101,25.0226982383118
SLV,1993,El Salvador,2.074,25.8678448125612
SLV,1994,El Salvador,2.047,26.9073603277147
SLV,1995,El Salvador,2.04,28.1185962956796
SLV,1996,El Salvador,1.967,26.7516829689549
SLV,1997,El Salvador,2.377,29.0243021477521
SLV,1998,El Salvador,2.239,29.5333548188943
SLV,1999,El Salvador,2.155,30.3108080759116
SLV,2000,El Salvador,1.607,31.3635532471105
SLV,2001,El Salvador,1.418,32.4793845540258
SLV,2002,El Salvador,1.158,32.8810123088754
SLV,2003,El Salvador,1.443,34.0273530407674
SLV,2004,El Salvador,1.213,33.6255650320115
SLV,2005,El Salvador,1.737,34.3592526605365
SLV,2006,El Salvador,1.806,35.7827541458145
SLV,2007,El Salvador,1.707,33.8789076491687
SLV,2008,El Salvador,1.855,33.8744341760782
SLV,2009,El Salvador,1.887,31.7944196206983
SLV,2010,El Salvador,1.905,31.9214170792372
SLV,2011,El Salvador,1.919,32.0688171280863
SLV,2012,El Salvador,1.944,31.4907642492396
SLV,2013,El Salvador,1.973,29.7736273779553
SLV,2014,El Salvador,1.59,30.1579212786401
SRB,1991,Serbia,3.853,95.2343502171347
SRB,1992,Serbia,3.833,87.6361591005883
SRB,1993,Serbia,3.818,74.8590662280072
SRB,1994,Serbia,3.81,68.5915936291304
SRB,1995,Serbia,3.765,78.7815799555257
SRB,1996,Serbia,3.766,94.1525305828745
SRB,1997,Serbia,3.774,99.3487540370853
SRB,1998,Serbia,3.753,99.4776875175199
SRB,1999,Serbia,3.723,73.6847163588485
SRB,2000,Serbia,3.671,79.5223045346874
SRB,2001,Serbia,3.644,86.5605590010066
SRB,2002,Serbia,3.652,91.8073986770245
SRB,2003,Serbia,3.631,96.1617142449657
SRB,2004,Serbia,3.605,104.561327817831
