managers_employment_share,energy_pc,span_of_control
2.21174106154687,439.278518973754,5.74183324137733
9.84871979785126,1578.33499648447,3.02156631541108
1.65738586505542,387.212783421739,6.46001638057255
10.5970043561146,513.803625942358,2.77931319773131
4.51259651684268,781.46122995188,4.27745961980233
5.37085441704757,326.129973698713,3.69965437967985
7.24135999526695,3856.1755725505,3.59360608732562
2.09977560805271,1602.54142330101,6.40850044814127
2.19151374357076,771.778327082815,6.04634764202412
6.12530559678687,801.255287646574,3.70201335656894
9.22503038279413,289.414431434924,2.84174328252734
2.87083932062849,700.000488651568,5.27331029010204
5.78259017324624,502.444251712472,3.69567567906355
5.8386932210341,496.88763940342,3.679228338641
3.69611980200244,1051.96679980743,4.78182342711819
4.20065311323252,1764.03051808099,4.58832834685973
3.94328064977278,274.599839105391,4.18379988815411
4.50130965340534,299.420495617601,3.97982469752979
2.44998671473995,1174.15159010203,5.86392578359148
6.33669054156986,406.557422837286,3.48484735955676
1.90527318676516,505.873234398111,6.23171670536908
3.33372592686783,2686.38643820289,5.20849987314268
2.37090111522001,361.104064884783,5.44835019830075
5.31457644206427,463.041268762006,3.83095703996696
7.1449661288885,312.267273854073,3.22155447688031
2.22130202017214,1075.81431785378,6.12270983399908
2.21489539348884,362.383912209181,5.62896968539006
5.62269640694926,1157.20226183602,3.92674331580349
6.88745969964752,559.561183561391,3.42822791975257
5.59297043005443,755.095848272534,3.85530500281682
3.43669984683125,1494.95509437133,5.03850520251065
2.27867753024524,1672.20118709641,6.17520839416966
5.48460360308453,357.731703765139,3.68747050652603
2.07458251356448,364.463267978024,5.81216279629848
2.79050488558227,1270.30148086446,5.52585981538958
5.08903291908136,442.947360952362,3.89339117189528
2.25247700580343,360.797414323462,5.58546581000017
7.2983675410469,1040.81688072365,3.44417751012112
12.3466487084161,573.570947288708,2.60198077659868
5.54615563075496,561.841708367274,3.7994290031449
4.08439509243009,578.427522236437,4.40156171892882
1.99119580901833,619.463362736778,6.22321393013198
5.28169739947846,358.490783423189,3.7539256909435
4.85503463738994,411.6251489802,3.96312034105161
2.44355725116864,608.119749772284,5.63187094894917
2.49838970975739,810.510370824036,5.69389243773875
2.0037721159487,794.623244648514,6.31121545665265
8.49688516195836,621.402285098749,3.12551958435403
7.85173605641923,688.613216090692,3.25824439984626
8.27523666841543,329.081651205711,3.02778877540959
1.74219619375779,513.714207403959,6.49771403766342
3.70052719505404,717.707079857348,4.68453556350046
2.45418381964659,1853.69258752454,5.98214527468342
2.00830155133266,453.702018155707,6.02435483321683
2.36941803423409,725.85013503455,5.79282174993002
7.81117274738724,2347.36962388581,3.4217745561919
4.6511973425751,423.423444534452,4.04891953749472
2.08429875100798,322.215753866465,5.7129644437918
5.83740895604941,1552.8045271305,3.8967314871075
3.21929824895891,1512.83566253201,5.19631280913788
5.84758003194366,481.074023371203,3.67129856178772
9.14989502028902,6654.94007651567,3.22843141092773
3.11061725632872,1288.63785061452,5.25160387152191
4.8345479248221,4233.28131536606,4.39147827383771
2.3895288994297,1356.24103118918,5.98469592510181
2.02427993878623,497.767982206484,6.0551091885573
2.13279213218384,649.265374244036,6.04035261233648
4.53456258483793,487.274339512286,4.13394618114941
2.00580162730917,405.250853431727,5.96450401388966
2.78381945016627,83706.499751882,5.950876986208
3.6322953187685,1724.09763928722,4.92476053488213
5.35557324919841,382.857332492165,3.75593337003005
3.11336561749617,590.962639103026,5.01589558059496
5.69225905743509,3115.4338345555,4.02528615455598
4.69854648792465,1540.08215730705,4.33223996805165
1.91404427461417,585.01902671027,6.30335514210115
2.37864449306787,643.76755443998,5.73072450249239
4.13663717729262,315.398601906067,4.1444825845194
4.84228915323476,423.402310613582,3.97831720930757
9.41266911387869,522.609187319514,2.94777299276013
8.714748745931,516.790900555053,3.05364943045636
5.08982805555485,599.6162305223,3.98357777846609
2.93512504160238,585.536204262156,5.15418268590467
4.53306796662761,373.12857374083,4.0562693676455
8.21379176211606,124532.432531541,3.47324753017991
2.39142767419892,604.721814978966,5.68798248681714
4.3302392340192,456.049060995951,4.20793983003858
11.6687569757865,1215.34625401537,2.76002325128877
2.25423690950278,2570.44182046322,6.30280479839616
2.50014984416207,307.52894640568,5.22864693718929
5.77706088907475,566.16431970073,3.7349702217788
4.50023001974793,1180.60940412622,4.37325466003664
1.72327332161165,431.298208587001,6.43142937490188
5.79878542309087,382.915765783867,3.61126579948312
3.37431946995144,392.733721504405,4.67148711773784
2.97894486133364,431.880706540244,4.99571478378695
2.22545150213433,875.284759273396,6.03990589864562
3.22550679710599,39782.4080256815,5.50903263566522
2.98947405963318,859.632298665842,5.2327697427748
3.92612694654403,480.038010249766,4.41835176528366
2.60999895778706,383.277689283839,5.24571189251916
4.52926544803037,998.002873874706,4.32477831736996
2.98563076078103,704.506350935907,5.17974293967395
3.1794380776813,8366.30705632711,5.46593995509099
3.85653274827799,563.36740736459,4.51438320998375
3.5043585890511,448.466221772957,4.63871029861079
5.07046761639605,909.536032433709,4.08453139413207
4.61878412393129,856.730186691328,4.25364944973474
2.02282405911265,1102.52440163905,6.41278043446558
9.09463058000449,703.36771687066,3.04285442105348
2.88574227103972,830.863068068933,5.31443575110814
5.60449184254584,3644.37525295899,4.07123212423555
3.66958402581742,527.173019614553,4.59293941802611
13.2986883283042,4163.70984758781,2.66571976681466
2.31917786750324,1114.85848091435,6.00691332296421
5.00233366177462,303.856237333086,3.7982816897199
4.29951592862622,516.290896963903,4.25611913843844
3.45758467353383,403.35105055524,4.62151447117212
8.65999634944928,595.773032814452,3.08884654638359
1.87473015180651,338.923034499963,6.0336521621327
5.07916920252454,372.461594352263,3.84478963145899
4.24413472402581,2355.93615636184,4.61469078365613
9.65161352122959,592.089409403487,2.93267103643054
2.63492842009624,403.026942874988,5.25521255873242
5.29164798497189,739650.176902162,4.33921802047578
5.57739099429839,384.752773750331,3.68429420323418
6.07770812476403,1520.53986478296,3.82092205876293
3.645727135253,860.569428090851,4.76501090769243
1.9711800022147,292.745301857947,5.78960406455156
3.85753071474715,481.253408310346,4.46730325689983
1.94274715190582,357.086683430051,5.96550786069726
2.5017852285791,387.766281155039,5.35447161277525
2.87673911662405,948.011757224421,5.36794404036653
3.24890552156823,338.185510592279,4.68791255443027
4.52421577721763,568.703527036341,4.18416581901407
8.92815209708612,713.304547000824,3.07424419341674
6.15720552689018,306.690440934183,3.45531451536934
13.1160850346716,7644.63362984197,2.70682650495319
2.62856368062985,461.390185960433,5.33267797154771
7.13753981705508,1360.73325627092,3.51815910024501
3.58728657686804,428.816382086429,4.57145232822795
4.69022627658748,998.06771486658,4.25135872654678
2.40158767301603,2399.46546869606,6.09686760307487
4.20102588013406,857.94467073774,4.45693846574128
7.28456133674996,550.041916337615,3.33088401102551
7.40374898790508,420.932817496849,3.24422744181922
1.79546719897883,326.591146067399,6.11828329281484
4.89278805015602,732.812861418836,4.10685194710391
3.93888368222315,427.490264768643,4.37131828384805
4.50642392872271,1068.35451345799,4.35443162844092
12.0968474220368,503.228858762213,2.61206606228597
2.28815407518181,546.304807702779,5.7699029332818
6.90664605505242,1093.6023347378,3.54638829383738
3.04742664153201,329.291012374882,4.8105354380541
6.87664152225937,1461.1140768922,3.59129248698913
2.25589313329673,330.927392315494,5.52397756380666
4.33763988392879,4577.35296706658,4.63699848786827
4.15201649667698,352.230272928567,4.18917989811148
4.5402868093536,492.907535057908,4.12861889650876
2.72000624680298,569.275147276442,5.32698144261077
2.14746375973732,2000.68293034985,6.40200960343191
2.50392007693209,311.34768033364,5.23324727442009
2.25019302390091,273.083731735355,5.38670364539939
2.15696450439894,703.898100270847,6.0456761658426
12.0286016617515,520.932814493543,2.62191357418383
3.19991118406706,413.031802119759,4.80202448592081
3.0495065869793,454.551794793546,4.95469972677006
2.01123201602001,539.560608875483,6.12723724475721
2.38622631100576,311.18597478815,5.34480149457667
3.21160332081667,511.654353642211,4.89260781951305
7.53517343428861,796.256193815099,3.34968762056321
2.63803575865053,360.153270840409,5.18208025073928
1.67827921327742,377.608124228733,6.41241789331728
5.65073959774396,390.413700826273,3.6728880714068
2.40791527942366,453.365688576513,5.53313605438273
4.25605840381083,401.162661631044,4.19969299573827
10.1295057326868,812.985852696885,2.91157478320123
2.26789448710965,344.328433674042,5.52978365407209
9.35358031972855,2235.87972095266,3.13306878094522
2.4650991507739,518.607026038106,5.54444343327643
5.13008738111468,317.453848310523,3.76908632932928
5.75433821640839,329.216835069066,3.59081737072906
3.19642991362643,406.999315941479,4.80421611293614
6.41197091892766,706.124091939611,3.60260564010636
3.37050816007678,502.665026656177,4.77454900329611
7.31112357097761,326.263055644405,3.19836443335745
9.87095031713812,510.937315846539,2.87323293016116
5.56828878621702,2490.42881526978,4.04856650079643
2.32771636538196,837.681144428436,5.90381048663812
3.72917461185988,12737.323548972,5.07776925598178
11.9931940440593,18706.768415025,2.85247854746774
9.44881827963994,420.659403597052,2.89966615227297
3.26398816998077,513.327869600437,4.85035051716792
11.4596615900397,585.647778483571,2.69658020841626
2.22379239414545,1407.37862379173,6.20008470255826
6.88295884644585,3622.42729930069,3.6805152640555
4.85291121764174,1293.11136369693,4.23400714943965
2.40956997639786,425.585638443327,5.49513645779537
2.20826707380283,508.554808129201,5.82087267356494
3.90845157432256,279.479579063935,4.2181563583148
6.71474432060406,277.983038185941,3.28437046305022
2.74552597633309,37896.4280480484,5.96820784366858
2.2881240828844,2095.11564318772,6.21737857284368
1.80353739265878,362.213883070859,6.18345418785663
6.96488667367731,574.911869497062,3.41677447906441
10.9175716804975,5354.82346238336,2.9513157426784
4.76806791331057,309.907483168233,3.89200992568817
9.44010852073618,693.865930814945,2.99362514470099
2.56770546408839,716.74897076326,5.57719982423763
2.83303520001099,283.121222335782,4.88784150264017
3.22176469657814,1546.5966711586,5.19981533926017
7.65881648416112,655.637167978049,3.28831323798959
2.13129585142789,381.574466960714,5.77186675133377
2.83376942249026,1001.30868837211,5.42711724788891
1.72483212759601,396.256636835664,6.3979412675071
5.18440156636411,523.606348978537,3.90586631598887
3.60444323422986,512.933361168736,4.63219065542697
2.76564130383733,541.522913042154,5.26843127189989
2.31098170204992,756.12434844714,5.88721330879265
2.93798908835653,754.037002915721,5.25045193345146
1.97299003829372,377.632697179026,5.96213423587007
8.65689824615362,1386.88386235433,3.20333864770235
12.918218411299,1253.27900074685,2.63243334317723
4.10833749525242,458.488291307862,4.31571714684115
6.32238490229917,773.420423897557,3.63744031840181
3.81466446674636,565.093963976773,4.54152567091802
1.75111074336693,468.303112658173,6.45334410138791
3.80690067043483,1928.5056167115,4.83648076143302
2.56488645647212,476.72436882082,5.39627730074005
5.56474966901192,935.746300585476,3.90726988271627
5.93981808051178,10385.9707161947,4.02270726410744
3.52264407488756,430.43633867188,4.62115178655357
3.63987812469285,390.022799064359,4.50039137196294
2.48956707965701,754.993107369469,5.68493183713076
2.4905600936433,12123.3203036709,6.20055047236721
4.54071352193289,432.553610095014,4.10714135837867
3.2932449387003,2137.96591676001,5.20889216802306
2.07244380376101,834.578791942028,6.22957446844119
6.82688925762981,360.848879877512,3.33239784190402
4.61437146531278,336.654661422559,3.99053738497472
11.7698328101904,700.022416475891,2.68761757107555
7.40681483455565,1047.36974219719,3.42152458924733
2.2486283668387,671.567833266404,5.9135093833343
5.41966792418407,2313.58183740849,4.09461283881205
6.11027088718114,13432.0035553228,3.97761118312905
9.75069428672747,565.732607655275,2.91006445735539
2.35064098144151,567.365607003047,5.70781232815351
6.84829703620997,333.030839506324,3.31231119971739
4.61919533662722,529.683088024556,4.1246987045131
2.8528497532493,628.95415122715,5.257142690333
4.61957461598096,1265.06113677767,4.33430641182599
12.642805242713,1767.09284993434,2.68391514149363
2.74925606198992,316.954366763495,5.03059370812576
7.09724255768925,305.30448287547,3.22584357084135
2.70430333902574,25352.0174935916,5.99626388229031
8.52708871391419,391.725316733491,3.02764467952077
1.77152464537375,351.567944825616,6.20559452948246
2.02041003111844,641.897014403113,6.18358421276452
4.9568889582379,491.309755888533,3.97707288366071
6.62720375792889,554.767881059923,3.49374041927466
5.13299789227605,363.721222795997,3.82005586984372
2.47541772674139,334.599521987195,5.29167234361354
2.01933814842041,363.815178713487,5.87467199676479
8.23952022201155,559.749470495434,3.15841252993555
2.3735743894048,280.107807726224,5.28910761767402
4.70778252396101,450.505247494924,4.04607383415181
5.98961105912282,514.698823712974,3.64411232699067
2.47478550728776,335.115178072142,5.29701821854799
9.50520127933992,900.016055565815,3.0138044241749
5.03122528665954,1355.02320664989,4.17076074616477
3.72644604601274,806.664523737148,4.70234037947068
4.28389497429768,4083.38654078296,4.65771148030273
5.12975667372493,440.229262973247,3.87537303291671
3.1208223232689,946.439753778836,5.16391832278925
2.70796927081587,479.80302669197,5.26853301954802
1.87314695841286,379.603030572867,6.11219009497099
6.60179620889664,1098.49661962312,3.62288107370475
11.9595674193473,2969.86960923254,2.7936866811446
3.36090809480161,394.279746899673,4.68493197724825
4.34446207757782,2259.10023180448,4.55919524983331
10.7336540474234,321.056070437282,2.67261462647092
5.25960646807135,4501.19880960411,4.21851375814315
2.01504456949601,387.15801719107,5.9175153360337
7.29121546669483,343.14912733652,3.22001582020039
2.6583411288711,720.87420490733,5.47798241379679
4.60909069837517,432.540574175006,4.07536654546304
2.09594409449088,743.001773947698,6.15165482609165
2.30021044255756,17153.4188677488,6.47314859843229
8.81034643403906,447.955892263999,3.00992082072504
2.7211430957912,3514.92947924564,5.80183386634603
11.1963269451928,1747.04886274134,2.84765519572242
4.63681397201003,1041.41303955875,4.28876645024014
2.10275787614094,710.054161285529,6.12494883343795
3.79363164828486,544.749647973059,4.54129951640272
11.439002220047,463.326977084581,2.66238769932572
2.31049364047923,730.427673636176,5.87789825403663
4.44739843048874,292.184758126311,3.99889484119372
2.89913702132003,455.355604103701,5.08829588793813
8.07679755540368,476.31210336756,3.15577679348681
5.3549784755656,17756.8088391687,4.25598991714555
6.37898643834532,444.110724930289,3.50226719853738
10.6808998976062,1820.71039748022,2.91892897375795
2.7100696015254,556.574836691366,5.33632051501299
2.28037028031447,565.317020654361,5.79119381843328
7.86064436404912,352.037421425518,3.12183918744385
7.7254738956312,603.23042271709,3.26159824121567
2.00822485892707,354.279175971863,5.89524193119964
2.22550804461736,314.876283982143,5.52077830618291
10.2410433504478,547.110026952071,2.83460719035899
1.83134842271837,340.971528534933,6.09159073006615
2.39127330586267,480.032429583815,5.57905540125061
6.26559285509746,2904.96631913623,3.83622409343594
2.62661581613826,1108.34323321777,5.65727194347711
3.161637887074,450.108454442291,4.8776439678273
2.20660079671401,3293.83339738708,6.42120731121654
2.14440976370467,421.061061827797,5.80409635586013
4.50550688232303,362.738342778484,4.05616568678116
4.6355035615453,1702.03788689382,4.3749070205215
2.0986037197105,557.882409535769,6.02176176736281
2.80435244372408,252.63459797086,4.84510104606883
3.99790308659299,701.171121986355,4.50971985662396
6.54327134762338,386.71267301543,3.42409009791695
